Provider,TotalClaims,TotalReimbursed,AvgReimbursed,AvgClaimDuration,AvgDaysInHospital,UniquePatients,UniqueAttendPhys,SameAttendOperRate,AvgChronicConds,InpatientRatio,PotentialFraud
PRV52508,37,30640,828.1081081081081,1.162162162162162,7.0,36,26,0.02702702702702703,3.918918918918919,0.05405405405405406,No
PRV52509,63,113850,1807.142857142857,1.126984126984127,5.166666666666667,26,19,0.07936507936507936,5.365079365079365,0.09523809523809523,No
PRV52510,26,4240,163.07692307692307,0.0,0.0,22,12,0.07692307692307693,5.230769230769231,0.0,No
PRV52511,246,720280,2927.967479674797,2.7439024390243905,6.32,196,81,0.04878048780487805,4.565040650406504,0.3048780487804878,Yes
PRV52512,31,6090,196.4516129032258,1.935483870967742,0.0,19,2,0.22580645161290322,4.064516129032258,0.0,No
PRV52513,20,3870,193.5,0.0,0.0,18,9,0.1,3.7,0.0,No
PRV52514,15,6600,440.0,1.3333333333333333,0.0,13,8,0.13333333333333333,4.6,0.0,No
PRV52515,17,2450,144.11764705882354,0.0,0.0,17,5,0.11764705882352941,4.176470588235294,0.0,No
PRV52517,32,10910,340.9375,0.0,0.0,26,14,0.03125,4.84375,0.0,No
PRV52518,51,72340,1418.4313725490197,1.4313725490196079,17.0,50,21,0.09803921568627451,4.431372549019608,0.0196078431372549,No
PRV52519,100,137180,1371.8,2.27,7.333333333333333,72,7,0.18,4.57,0.06,No
PRV52520,121,39910,329.8347107438017,1.8760330578512396,0.0,51,6,0.18181818181818182,4.181818181818182,0.0,No
PRV52521,113,25000,221.23893805309734,1.2920353982300885,0.0,88,26,0.02654867256637168,4.185840707964601,0.0,No
PRV52527,160,48730,304.5625,1.74375,0.0,73,1,0.1875,3.94375,0.0,No
PRV52528,26,6460,248.46153846153845,1.0769230769230769,0.0,16,9,0.07692307692307693,4.653846153846154,0.0,No
PRV52529,12,2120,176.66666666666666,0.0,0.0,8,5,0.08333333333333333,4.583333333333333,0.0,No
PRV52530,10,5210,521.0,2.0,6.0,9,6,0.0,5.7,0.1,No
PRV52532,16,2550,159.375,0.4375,0.0,15,12,0.125,3.5625,0.0,No
PRV52533,43,7380,171.62790697674419,0.3023255813953488,0.0,27,14,0.13953488372093023,5.1395348837209305,0.0,No
PRV52535,18,7200,400.0,1.1666666666666667,0.0,12,7,0.5,4.5,0.0,No
PRV52539,14,4450,317.85714285714283,4.142857142857143,0.0,12,2,0.2857142857142857,4.142857142857143,0.0,No
PRV52542,62,15920,256.7741935483871,1.2741935483870968,0.0,44,2,0.14516129032258066,4.129032258064516,0.0,No
PRV52543,171,47550,278.0701754385965,1.2514619883040936,0.0,89,8,0.12280701754385964,4.011695906432749,0.0,No
PRV52545,13,1460,112.3076923076923,1.6153846153846154,0.0,13,3,0.07692307692307693,4.230769230769231,0.0,No
PRV52548,15,38750,2583.3333333333335,2.8,4.6,15,13,0.0,4.8,0.3333333333333333,No
PRV52549,156,97160,622.8205128205128,3.576923076923077,8.5,54,12,0.057692307692307696,5.0256410256410255,0.038461538461538464,No
PRV52552,55,119870,2179.4545454545455,1.9636363636363636,5.363636363636363,54,40,0.03636363636363636,4.5636363636363635,0.2,No
PRV52553,8,62320,7790.0,4.25,8.25,8,8,0.0,5.125,0.5,No
PRV52554,13,1970,151.53846153846155,1.7692307692307692,0.0,13,9,0.07692307692307693,2.923076923076923,0.0,No
PRV52556,115,464760,4041.391304347826,2.4695652173913043,4.369565217391305,100,81,0.06086956521739131,4.643478260869565,0.4,No
PRV52557,11,970,88.18181818181819,1.8181818181818181,0.0,9,9,0.09090909090909091,4.454545454545454,0.0,No
PRV52558,494,140900,285.2226720647773,1.4251012145748987,0.0,440,2,0.145748987854251,4.4757085020242915,0.0,No
PRV52559,359,90740,252.75766016713092,1.392757660167131,0.0,207,7,0.12256267409470752,4.423398328690808,0.0,No
PRV52560,503,145450,289.16500994035783,1.2664015904572565,0.0,174,1,0.17693836978131214,4.510934393638171,0.0,No
PRV52561,280,128900,460.35714285714283,1.5178571428571428,0.0,261,1,0.19285714285714287,4.6571428571428575,0.0,No
PRV52562,87,90620,1041.6091954022988,2.057471264367816,4.5,61,22,0.1839080459770115,4.448275862068965,0.06896551724137931,No
PRV52563,473,173770,367.3784355179704,1.7674418604651163,0.0,246,6,0.11205073995771671,4.395348837209302,0.0,No
PRV52564,21,39700,1890.4761904761904,2.7142857142857144,3.4,21,16,0.047619047619047616,5.0476190476190474,0.23809523809523808,No
PRV52565,137,141640,1033.8686131386862,2.2992700729927007,3.909090909090909,86,7,0.18248175182481752,4.313868613138686,0.08029197080291971,No
PRV52566,139,252030,1813.1654676258993,1.9064748201438848,6.2727272727272725,135,92,0.06474820143884892,4.748201438848921,0.15827338129496402,No
PRV52567,66,29670,449.54545454545456,1.7121212121212122,0.0,38,28,0.07575757575757576,4.4393939393939394,0.0,No
PRV52568,87,25730,295.7471264367816,0.9195402298850575,0.0,41,26,0.08045977011494253,4.954022988505747,0.0,No
PRV52570,24,68190,2841.25,3.25,7.125,23,17,0.041666666666666664,3.375,0.3333333333333333,No
PRV52571,508,161790,318.48425196850394,1.68503937007874,0.0,429,3,0.015748031496062992,4.627952755905512,0.0,No
PRV52573,587,158670,270.30664395229985,1.616695059625213,0.0,520,2,0.16013628620102216,4.420783645655877,0.0,No
PRV52574,259,1533830,5922.123552123552,3.694980694980695,5.363013698630137,208,84,0.023166023166023165,4.953667953667954,0.5637065637065637,Yes
PRV52575,70,23780,339.7142857142857,2.157142857142857,0.0,40,40,0.07142857142857142,4.542857142857143,0.0,No
PRV52576,26,49850,1917.3076923076924,1.8076923076923077,4.333333333333333,26,13,0.038461538461538464,4.653846153846154,0.11538461538461539,No
PRV52577,8,2550,318.75,5.25,0.0,8,6,0.125,5.125,0.0,No
PRV52578,49,353050,7205.102040816327,4.63265306122449,6.081081081081081,40,35,0.061224489795918366,4.795918367346939,0.7551020408163265,Yes
PRV52579,9,1060,117.77777777777777,0.0,0.0,9,9,0.0,2.5555555555555554,0.0,No
PRV52580,39,7090,181.7948717948718,0.8717948717948718,0.0,37,7,0.05128205128205128,4.897435897435898,0.0,No
PRV52581,142,40050,282.0422535211268,1.6408450704225352,0.0,135,3,0.0,4.457746478873239,0.0,No
PRV52582,23,191020,8305.217391304348,5.173913043478261,6.2631578947368425,23,14,0.0,5.3478260869565215,0.8260869565217391,No
PRV52583,208,237790,1143.2211538461538,2.230769230769231,5.884615384615385,193,126,0.04807692307692308,4.576923076923077,0.125,No
PRV52584,54,57460,1064.0740740740741,2.7037037037037037,11.333333333333334,51,27,0.05555555555555555,4.537037037037037,0.05555555555555555,No
PRV52587,137,38900,283.94160583941607,1.5912408759124088,0.0,68,3,0.029197080291970802,4.810218978102189,0.0,No
PRV52588,50,176620,3532.4,3.34,4.0588235294117645,37,16,0.24,4.52,0.34,No
PRV52589,426,832920,1955.2112676056338,2.075117370892019,5.419753086419753,368,205,0.009389671361502348,4.687793427230047,0.19014084507042253,Yes
PRV52590,208,1227580,5901.826923076923,3.451923076923077,5.139130434782609,190,3,0.08173076923076923,5.384615384615385,0.5528846153846154,Yes
PRV52591,46,12510,271.95652173913044,0.782608695652174,0.0,45,13,0.043478260869565216,4.065217391304348,0.0,No
PRV52592,19,59620,3137.8947368421054,4.631578947368421,4.285714285714286,18,12,0.15789473684210525,5.7368421052631575,0.3684210526315789,No
PRV52593,582,142020,244.02061855670104,1.3986254295532645,0.0,252,1,0.18041237113402062,4.6271477663230245,0.0,Yes
PRV52598,31,10490,338.38709677419354,0.03225806451612903,0.0,30,23,0.06451612903225806,4.32258064516129,0.0,No
PRV52599,272,87890,323.125,2.327205882352941,0.0,144,2,0.16544117647058823,4.536764705882353,0.0,No
PRV52602,79,108520,1373.6708860759493,1.5696202531645569,3.5555555555555554,73,58,0.11392405063291139,4.367088607594937,0.11392405063291139,No
PRV52605,1000,253880,253.88,1.466,0.0,401,2,0.002,4.506,0.0,No
PRV52606,30,10020,334.0,1.0,0.0,22,19,0.1,4.133333333333334,0.0,No
PRV52609,133,98690,742.0300751879699,1.1954887218045114,5.8,45,5,0.08270676691729323,5.406015037593985,0.03759398496240601,Yes
PRV52610,17,10040,590.5882352941177,1.2352941176470589,1.0,16,12,0.0,4.352941176470588,0.058823529411764705,No
PRV52611,16,82760,5172.5,3.0625,5.444444444444445,16,14,0.0625,4.25,0.5625,No
PRV52614,156,42480,272.3076923076923,1.4743589743589745,0.0,94,3,0.15384615384615385,4.647435897435898,0.0,No
PRV52615,9,18770,2085.5555555555557,3.111111111111111,4.0,9,4,0.1111111111111111,5.111111111111111,0.2222222222222222,No
PRV52616,15,8640,576.0,1.9333333333333333,0.0,15,7,0.2,3.8666666666666667,0.0,No
PRV52617,238,407900,1713.8655462184875,2.180672268907563,5.357142857142857,135,9,0.15546218487394958,4.810924369747899,0.17647058823529413,No
PRV52621,45,180280,4006.222222222222,3.8444444444444446,5.916666666666667,42,26,0.06666666666666667,4.8,0.5333333333333333,No
PRV52623,235,202290,860.8085106382979,1.3191489361702127,7.9,125,23,0.10638297872340426,3.8553191489361702,0.0425531914893617,No
PRV52628,2098,604120,287.9504289799809,1.644423260247855,0.0,1354,2,0.161582459485224,4.46139180171592,0.0,Yes
PRV52629,61,12320,201.9672131147541,1.0327868852459017,0.0,58,8,0.01639344262295082,4.163934426229508,0.0,No
PRV52630,434,873470,2012.6036866359448,2.391705069124424,5.137931034482759,260,12,0.17050691244239632,4.82258064516129,0.20046082949308755,Yes
PRV52631,1057,321750,304.399243140965,1.3159886471144748,0.0,804,6,0.026490066225165563,4.603595080416272,0.0,No
PRV52633,379,100770,265.8839050131926,1.3509234828496042,0.0,224,3,0.16094986807387862,4.511873350923483,0.0,No
PRV52634,87,424950,4884.482758620689,5.264367816091954,6.913793103448276,79,26,0.3448275862068966,5.103448275862069,0.6666666666666666,No
PRV52636,21,6820,324.76190476190476,1.380952380952381,0.0,21,14,0.047619047619047616,3.857142857142857,0.0,No
PRV52639,37,10150,274.3243243243243,2.972972972972973,0.0,33,20,0.10810810810810811,3.7837837837837838,0.0,No
PRV52640,66,11050,167.42424242424244,1.2121212121212122,0.0,65,23,0.15151515151515152,4.242424242424242,0.0,No
PRV52641,97,186330,1920.9278350515465,2.4329896907216493,5.285714285714286,91,55,0.041237113402061855,4.43298969072165,0.21649484536082475,No
PRV52642,436,1328240,3046.422018348624,2.9013761467889907,5.335616438356165,263,10,0.23394495412844038,4.926605504587156,0.3348623853211009,Yes
PRV52643,11,5090,462.72727272727275,1.2727272727272727,0.0,11,10,0.09090909090909091,3.4545454545454546,0.0,No
PRV52644,31,70530,2275.1612903225805,3.6774193548387095,4.444444444444445,29,21,0.03225806451612903,5.129032258064516,0.2903225806451613,No
PRV52645,408,109630,268.70098039215685,1.3602941176470589,0.0,367,3,0.14705882352941177,4.453431372549019,0.0,No
PRV52646,104,306310,2945.2884615384614,2.9326923076923075,5.9411764705882355,87,55,0.10576923076923077,4.528846153846154,0.3269230769230769,No
PRV52647,75,71070,947.6,1.1466666666666667,3.857142857142857,73,44,0.05333333333333334,4.493333333333333,0.09333333333333334,No
PRV52648,842,255250,303.14726840855104,1.5807600950118765,0.0,259,21,0.11757719714964371,4.631828978622328,0.0,Yes
PRV52649,2156,602190,279.30890538033395,1.4837662337662338,0.0,1421,21,0.0839517625231911,4.576530612244898,0.0,Yes
PRV52652,743,190560,256.47375504710635,1.5450874831763122,0.0,503,1,0.17092866756393002,4.698519515477793,0.0,Yes
PRV52653,14,68950,4925.0,3.2142857142857144,11.0,13,10,0.21428571428571427,4.642857142857143,0.2857142857142857,No
PRV52654,177,483550,2731.9209039548023,2.615819209039548,4.793103448275862,171,101,0.0903954802259887,4.796610169491525,0.327683615819209,No
PRV52656,775,239770,309.3806451612903,1.423225806451613,0.0,631,3,0.16,4.589677419354839,0.0,No
PRV52657,121,29250,241.73553719008265,0.6115702479338843,0.0,61,3,0.17355371900826447,4.214876033057851,0.0,No
PRV52658,39,14840,380.5128205128205,2.230769230769231,0.0,36,8,0.07692307692307693,5.153846153846154,0.0,No
PRV52659,24,3310,137.91666666666666,0.8333333333333334,0.0,24,13,0.08333333333333333,4.041666666666667,0.0,No
PRV52660,558,145400,260.57347670250897,1.075268817204301,0.0,329,4,0.10752688172043011,4.295698924731183,0.0,No
PRV52661,247,75690,306.43724696356276,1.3157894736842106,0.0,233,1,0.15384615384615385,4.348178137651822,0.0,No
PRV52662,19,12790,673.1578947368421,1.631578947368421,3.5,18,13,0.05263157894736842,4.894736842105263,0.10526315789473684,No
PRV52663,576,180650,313.62847222222223,1.2013888888888888,0.0,272,19,0.16145833333333334,4.331597222222222,0.0,No
PRV52665,607,146130,240.74135090609556,1.2487644151565074,0.0,416,13,0.057660626029654036,4.660626029654036,0.0,No
PRV52666,39,8930,228.97435897435898,1.9230769230769231,0.0,38,1,0.20512820512820512,4.384615384615385,0.0,No
PRV52670,13,760,58.46153846153846,0.0,0.0,13,2,0.15384615384615385,3.230769230769231,0.0,No
PRV52673,87,19470,223.79310344827587,1.2413793103448276,0.0,52,1,0.1724137931034483,4.333333333333333,0.0,No
PRV52676,39,9800,251.28205128205127,0.4358974358974359,0.0,34,2,0.02564102564102564,3.7435897435897436,0.0,No
PRV52678,74,24930,336.8918918918919,2.4594594594594597,0.0,51,19,0.17567567567567569,4.891891891891892,0.0,No
PRV52679,53,16100,303.77358490566036,1.9433962264150944,0.0,36,2,0.18867924528301888,3.9056603773584904,0.0,No
PRV52683,131,33240,253.74045801526717,1.2213740458015268,0.0,66,3,0.12213740458015267,4.015267175572519,0.0,No
PRV52684,210,130040,619.2380952380952,1.7047619047619047,9.6,108,3,0.10476190476190476,4.204761904761905,0.023809523809523808,No
PRV52686,9,1120,124.44444444444444,4.444444444444445,0.0,8,4,0.1111111111111111,4.666666666666667,0.0,No
PRV52687,41,61920,1510.2439024390244,2.2439024390243905,4.666666666666667,25,18,0.24390243902439024,4.048780487804878,0.14634146341463414,No
PRV52688,59,115670,1960.5084745762713,2.5084745762711864,5.833333333333333,30,9,0.0847457627118644,5.0,0.1016949152542373,No
PRV52689,12,1330,110.83333333333333,0.0,0.0,12,7,0.08333333333333333,4.083333333333333,0.0,No
PRV52690,117,52510,448.8034188034188,2.0085470085470085,0.0,37,2,0.20512820512820512,5.102564102564102,0.0,Yes
PRV52691,17,22380,1316.4705882352941,2.9411764705882355,6.0,15,9,0.17647058823529413,4.882352941176471,0.17647058823529413,No
PRV52692,36,9640,267.77777777777777,2.8333333333333335,0.0,18,1,0.2222222222222222,4.194444444444445,0.0,No
PRV52693,8,3920,490.0,2.5,0.0,8,5,0.125,4.375,0.0,No
PRV52698,123,41770,339.5934959349593,2.040650406504065,2.0,56,4,0.18699186991869918,4.59349593495935,0.008130081300813009,No
PRV52699,12,13150,1095.8333333333333,2.0833333333333335,3.0,11,8,0.08333333333333333,5.0,0.08333333333333333,No
PRV52700,30,12300,410.0,2.3666666666666667,0.0,16,4,0.1,2.566666666666667,0.0,No
PRV52701,96,25610,266.7708333333333,1.0729166666666667,0.0,55,3,0.0625,4.677083333333333,0.0,No
PRV52702,28,6750,241.07142857142858,2.4642857142857144,0.0,24,11,0.07142857142857142,4.964285714285714,0.0,No
PRV52704,159,51790,325.72327044025155,1.421383647798742,0.0,73,2,0.06289308176100629,4.70440251572327,0.0,No
PRV52706,26,33190,1276.5384615384614,4.461538461538462,18.5,25,16,0.11538461538461539,4.3076923076923075,0.07692307692307693,No
PRV52708,31,40400,1303.225806451613,1.3548387096774193,4.0,12,10,0.22580645161290322,4.709677419354839,0.16129032258064516,No
PRV52709,13,2220,170.76923076923077,3.076923076923077,0.0,4,2,0.07692307692307693,3.4615384615384617,0.0,No
PRV52710,28,4410,157.5,0.6428571428571429,0.0,26,10,0.03571428571428571,3.7857142857142856,0.0,No
PRV52711,28,9110,325.35714285714283,1.5714285714285714,0.0,18,5,0.10714285714285714,3.642857142857143,0.0,No
PRV52713,60,14260,237.66666666666666,1.9333333333333333,0.0,21,2,0.0,3.966666666666667,0.0,No
PRV52717,129,211130,1636.6666666666667,1.813953488372093,5.2,87,5,0.10077519379844961,4.627906976744186,0.15503875968992248,No
PRV52719,63,10840,172.06349206349208,0.8571428571428571,0.0,33,1,0.14285714285714285,3.4444444444444446,0.0,No
PRV52720,50,15050,301.0,2.02,0.0,24,8,0.14,4.9,0.0,No
PRV52722,283,147380,520.7773851590106,1.3780918727915195,5.555555555555555,119,6,0.13074204946996468,4.180212014134276,0.03180212014134275,No
PRV52723,181,219760,1214.1436464088397,1.9226519337016574,7.444444444444445,93,4,0.14917127071823205,4.6740331491712706,0.09944751381215469,No
PRV52724,24,5040,210.0,1.5,0.0,17,1,0.20833333333333334,3.375,0.0,No
PRV52725,42,18850,448.8095238095238,1.2142857142857142,0.0,40,1,0.21428571428571427,4.571428571428571,0.0,No
PRV52727,12,2650,220.83333333333334,1.5833333333333333,0.0,10,2,0.25,4.0,0.0,No
PRV52728,15,3140,209.33333333333334,0.6,0.0,12,6,0.06666666666666667,4.266666666666667,0.0,No
PRV52731,23,4410,191.7391304347826,2.6956521739130435,0.0,13,2,0.13043478260869565,4.086956521739131,0.0,No
PRV52732,10,2490,249.0,4.0,0.0,6,1,0.0,4.3,0.0,No
PRV52738,62,17660,284.83870967741933,1.3709677419354838,0.0,49,1,0.12903225806451613,4.645161290322581,0.0,No
PRV52739,53,11400,215.0943396226415,1.6226415094339623,0.0,39,2,0.20754716981132076,4.830188679245283,0.0,No
PRV52740,34,6310,185.58823529411765,3.235294117647059,0.0,18,2,0.08823529411764706,5.235294117647059,0.0,No
PRV52745,156,47020,301.4102564102564,1.0897435897435896,0.0,152,2,0.15384615384615385,4.5,0.0,No
PRV52747,21,7520,358.0952380952381,1.7619047619047619,0.0,21,1,0.23809523809523808,4.523809523809524,0.0,No
PRV52748,10,610,61.0,0.0,0.0,10,2,0.0,5.4,0.0,No
PRV52750,26,10700,411.53846153846155,4.461538461538462,0.0,26,1,0.19230769230769232,5.038461538461538,0.0,No
PRV52755,11,5930,539.0909090909091,1.8181818181818181,0.0,9,2,0.36363636363636365,4.545454545454546,0.0,No
PRV52761,11,4740,430.90909090909093,1.9090909090909092,0.0,11,4,0.0,3.6363636363636362,0.0,No
PRV52766,11,2010,182.72727272727272,0.0,0.0,11,3,0.18181818181818182,3.8181818181818183,0.0,No
PRV52768,25,7310,292.4,0.8,0.0,25,1,0.08,4.72,0.0,No
PRV52772,12,2050,170.83333333333334,0.4166666666666667,0.0,12,1,0.16666666666666666,3.1666666666666665,0.0,No
PRV52782,10,1730,173.0,0.5,0.0,7,1,0.0,4.1,0.0,No
PRV52787,11,67000,6090.909090909091,2.8181818181818183,2.8181818181818183,11,3,0.5454545454545454,5.363636363636363,1.0,No
PRV52788,401,115280,287.48129675810475,1.139650872817955,0.0,373,2,0.08728179551122195,4.600997506234414,0.0,No
PRV52789,38,12500,328.94736842105266,2.4210526315789473,0.0,38,1,0.13157894736842105,3.9473684210526314,0.0,No
PRV52790,28,6860,245.0,0.7142857142857143,0.0,15,1,0.07142857142857142,4.464285714285714,0.0,No
PRV52793,17,4230,248.8235294117647,2.176470588235294,0.0,17,1,0.23529411764705882,4.823529411764706,0.0,No
PRV52795,19,6150,323.6842105263158,2.8947368421052633,0.0,13,11,0.0,5.2631578947368425,0.0,No
PRV52796,48,16690,347.7083333333333,0.7083333333333334,0.0,16,2,0.1875,4.083333333333333,0.0,No
PRV52798,56,18160,324.2857142857143,1.6607142857142858,0.0,38,1,0.19642857142857142,4.107142857142857,0.0,No
PRV52800,8,1890,236.25,0.0,0.0,6,3,0.25,4.625,0.0,No
PRV52801,31,10510,339.03225806451616,2.2580645161290325,0.0,22,8,0.0967741935483871,4.67741935483871,0.0,No
PRV52813,17,142000,8352.941176470587,4.588235294117647,4.588235294117647,15,4,0.29411764705882354,5.294117647058823,1.0,No
PRV52815,26,390000,15000.0,5.6923076923076925,5.6923076923076925,24,4,0.19230769230769232,6.3076923076923075,1.0,Yes
PRV52818,39,9730,249.48717948717947,0.9743589743589743,0.0,35,19,0.15384615384615385,4.948717948717949,0.0,No
PRV52820,32,6510,203.4375,0.125,0.0,30,24,0.03125,5.03125,0.0,No
PRV52821,713,1822970,2556.760168302945,2.8162692847124826,5.936416184971098,389,14,0.22580645161290322,4.556802244039271,0.2426367461430575,Yes
PRV52822,135,43480,322.0740740740741,1.385185185185185,0.0,97,1,0.16296296296296298,4.496296296296296,0.0,No
PRV52823,87,65100,748.2758620689655,2.4022988505747125,10.857142857142858,70,43,0.034482758620689655,4.781609195402299,0.08045977011494253,No
PRV52824,42,8740,208.0952380952381,0.5238095238095238,0.0,39,25,0.14285714285714285,4.9523809523809526,0.0,No
PRV52825,22,5870,266.8181818181818,1.8636363636363635,0.0,21,18,0.0,4.5,0.0,No
PRV52826,292,101600,347.94520547945206,1.5410958904109588,0.0,103,4,0.05821917808219178,4.284246575342466,0.0,Yes
PRV52827,804,282060,350.82089552238807,2.2412935323383083,0.0,296,6,0.028606965174129355,4.517412935323383,0.0,No
PRV52828,44,221050,5023.863636363636,4.181818181818182,5.695652173913044,38,10,0.09090909090909091,4.613636363636363,0.5227272727272727,Yes
PRV52829,533,226800,425.515947467167,1.6904315196998123,3.5,326,33,0.043151969981238276,4.228893058161351,0.01125703564727955,No
PRV52830,34,7250,213.23529411764707,0.29411764705882354,0.0,28,15,0.029411764705882353,3.7058823529411766,0.0,No
PRV52831,31,247920,7997.419354838709,4.0,5.85,29,9,0.03225806451612903,5.354838709677419,0.6451612903225806,No
PRV52832,31,10180,328.38709677419354,0.3548387096774194,0.0,30,21,0.0,4.064516129032258,0.0,No
PRV52833,14,27460,1961.4285714285713,6.428571428571429,16.75,12,8,0.21428571428571427,5.357142857142857,0.2857142857142857,No
PRV52835,57,140360,2462.4561403508774,1.912280701754386,5.636363636363637,57,39,0.05263157894736842,4.350877192982456,0.19298245614035087,No
PRV52836,21,53680,2556.190476190476,1.8095238095238095,6.8,20,17,0.09523809523809523,5.761904761904762,0.23809523809523808,No
PRV52837,71,31930,449.71830985915494,0.5211267605633803,3.0,59,42,0.04225352112676056,4.366197183098592,0.028169014084507043,No
PRV52838,83,25230,303.9759036144578,0.9156626506024096,0.0,61,8,0.0963855421686747,4.879518072289157,0.0,No
PRV52839,33,12290,372.42424242424244,1.9696969696969697,0.0,30,27,0.06060606060606061,4.666666666666667,0.0,No
PRV52842,445,396510,891.0337078651686,1.4764044943820225,4.75,263,14,0.06741573033707865,4.2314606741573035,0.05393258426966292,No
PRV52843,251,592160,2359.203187250996,1.7729083665338645,5.382978723404255,190,134,0.06374501992031872,4.442231075697211,0.18725099601593626,Yes
PRV52844,129,46950,363.95348837209303,1.5426356589147288,2.5,112,58,0.05426356589147287,3.9767441860465116,0.015503875968992248,No
PRV52845,231,268340,1161.6450216450216,1.5974025974025974,3.375,137,24,0.05627705627705628,4.186147186147186,0.03463203463203463,No
PRV52846,241,2117010,8784.273858921162,4.7012448132780085,5.668571428571428,222,48,0.3112033195020747,5.1161825726141075,0.7261410788381742,Yes
PRV52847,92,617430,6711.195652173913,4.032608695652174,5.338709677419355,75,20,0.21739130434782608,5.086956521739131,0.6739130434782609,Yes
PRV52848,25,5280,211.2,1.4,0.0,25,21,0.04,4.16,0.0,No
PRV52849,14,45780,3270.0,1.1428571428571428,4.5,13,11,0.0,5.0,0.14285714285714285,No
PRV52850,146,48470,331.986301369863,1.5890410958904109,5.0,52,6,0.1780821917808219,4.705479452054795,0.00684931506849315,No
PRV52851,37,67460,1823.2432432432433,2.189189189189189,4.875,35,21,0.24324324324324326,4.864864864864865,0.21621621621621623,No
PRV52853,29,11050,381.0344827586207,2.2413793103448274,0.0,24,12,0.13793103448275862,4.448275862068965,0.0,No
PRV52855,22,31800,1445.4545454545455,2.590909090909091,5.333333333333333,22,13,0.13636363636363635,4.636363636363637,0.13636363636363635,No
PRV52857,459,196310,427.69063180827885,1.4901960784313726,6.333333333333333,178,21,0.06535947712418301,4.139433551198257,0.013071895424836602,No
PRV52858,80,164760,2059.5,3.1125,6.428571428571429,77,46,0.1,5.1125,0.175,No
PRV52859,911,287930,316.059275521405,1.5093304061470911,0.0,441,24,0.10867178924259056,4.57628979143798,0.0,No
PRV52860,393,107830,274.3765903307888,2.1348600508905853,0.0,149,7,0.06615776081424936,4.246819338422392,0.0,Yes
PRV52861,14,1770,126.42857142857143,1.5714285714285714,0.0,14,14,0.0,3.9285714285714284,0.0,No
PRV52862,76,432660,5692.894736842105,3.960526315789474,4.428571428571429,67,28,0.10526315789473684,4.947368421052632,0.7368421052631579,No
PRV52863,52,14650,281.7307692307692,1.9807692307692308,0.0,29,15,0.09615384615384616,4.0,0.0,No
PRV52864,28,12870,459.64285714285717,0.8214285714285714,0.0,22,16,0.10714285714285714,4.892857142857143,0.0,No
PRV52865,66,82790,1254.3939393939395,1.4090909090909092,2.8333333333333335,57,23,0.09090909090909091,4.242424242424242,0.09090909090909091,No
PRV52868,110,434120,3946.5454545454545,3.309090909090909,5.071428571428571,93,30,0.20909090909090908,4.363636363636363,0.38181818181818183,Yes
PRV52869,62,94120,1518.0645161290322,1.4838709677419355,6.857142857142857,50,40,0.16129032258064516,3.5483870967741935,0.11290322580645161,No
PRV52870,589,453380,769.7453310696095,1.767402376910017,4.485714285714286,220,8,0.1307300509337861,4.758913412563667,0.059422750424448216,Yes
PRV52872,108,47710,441.75925925925924,1.9351851851851851,0.0,102,36,0.10185185185185185,4.268518518518518,0.0,No
PRV52873,69,16500,239.1304347826087,0.5072463768115942,0.0,56,12,0.10144927536231885,4.115942028985507,0.0,No
PRV52875,12,1540,128.33333333333334,1.5,0.0,12,1,0.16666666666666666,4.25,0.0,No
PRV52876,73,195980,2684.6575342465753,2.8767123287671232,6.333333333333333,66,26,0.1095890410958904,4.931506849315069,0.2465753424657534,No
PRV52877,19,2450,128.94736842105263,1.4210526315789473,0.0,19,13,0.0,4.473684210526316,0.0,No
PRV52878,27,11700,433.3333333333333,1.4814814814814814,0.0,25,2,0.07407407407407407,3.7037037037037037,0.0,No
PRV52879,120,26880,224.0,0.7333333333333333,0.0,56,2,0.15,4.225,0.0,No
PRV52880,20,19560,978.0,0.6,2.0,19,8,0.05,4.1,0.15,No
PRV52881,302,211510,700.364238410596,1.5,3.75,225,12,0.04966887417218543,4.460264900662252,0.06622516556291391,No
PRV52882,41,14960,364.8780487804878,1.7804878048780488,0.0,32,5,0.14634146341463414,4.926829268292683,0.0,No
PRV52884,707,237930,336.53465346534654,1.7383309759547383,0.0,213,4,0.16407355021216408,4.253182461103253,0.0,Yes
PRV52886,70,24030,343.2857142857143,1.6428571428571428,0.0,41,2,0.15714285714285714,4.2,0.0,No
PRV52887,530,383590,723.7547169811321,1.5943396226415094,8.173913043478262,202,13,0.1660377358490566,4.613207547169812,0.04339622641509434,Yes
PRV52889,640,407500,636.71875,1.2171875,4.129032258064516,363,35,0.0625,4.5515625,0.0484375,No
PRV52890,22,34950,1588.6363636363637,1.8181818181818181,4.5,22,8,0.045454545454545456,4.5,0.18181818181818182,No
PRV52891,19,2580,135.78947368421052,1.0526315789473684,0.0,19,17,0.0,4.368421052631579,0.0,No
PRV52892,36,108690,3019.1666666666665,2.8055555555555554,8.571428571428571,29,24,0.027777777777777776,4.805555555555555,0.19444444444444445,No
PRV52893,362,131850,364.22651933701655,1.5138121546961325,0.0,227,9,0.10220994475138122,4.3812154696132595,0.0,No
PRV52895,81,26180,323.2098765432099,2.3950617283950617,0.0,72,4,0.13580246913580246,4.320987654320987,0.0,No
PRV52896,142,300920,2119.154929577465,2.028169014084507,5.647058823529412,97,17,0.11971830985915492,4.626760563380282,0.11971830985915492,No
